id, transaction_time, date,time, location_id, latitude, longitude,rfid_id, starting_credits, ending_credits, transaction_type, amount, error_code
329,1380894048,2013-10-04,03:40:48,103,"","",94.123.3.25,1757,1769,1,7,0
330,1380894319,2013-10-04,03:45:19,103,"","",0,0,0,30,1380894303,0
331,1380896462,2013-10-04,04:21:02,103,"","",0,0,0,30,1380896446,0
332,1380896462,2013-10-04,04:21:02,103,"","",0,0,0,31,1,0
333,1380896465,2013-10-04,04:21:05,103,"","",0,0,0,31,0,0
334,1380896465,2013-10-04,04:21:05,103,"","",0,0,0,31,1,0
335,1380896485,2013-10-04,04:21:25,103,"","",0,0,0,31,0,0
336,1380897075,2013-10-04,04:31:15,103,"","",0,0,0,30,1380897059,0
337,1380897562,2013-10-04,04:39:22,103,"","",0,0,0,30,1380897546,0
338,1380897562,2013-10-04,04:39:22,103,"","",0,0,0,31,1,0
339,1380898003,2013-10-04,04:46:43,103,"","",0,0,0,30,1380897987,0
340,1380898003,2013-10-04,04:46:43,103,"","",0,0,0,31,1,0
341,1380898346,2013-10-04,04:52:26,103,"","",0,0,0,31,0,0
342,1380900587,2013-10-04,05:29:47,103,"","",0,0,0,30,1380900571,0
343,1380900637,2013-10-04,05:30:37,103,"","",0,0,0,31,1,0
344,1380900791,2013-10-04,05:33:11,103,"","",0,0,0,31,0,0
345,1380900877,2013-10-04,05:34:37,103,"","",229.149.244.13,7705,7685,0,20,0
346,1380900922,2013-10-04,05:35:22,103,"","",229.149.244.13,7685,7705,1,0,0
347,1380901027,2013-10-04,05:37:07,103,"","",0,0,0,31,1,0
348,1380901033,2013-10-04,05:37:13,103,"","",0,0,0,31,0,0
349,1380901036,2013-10-04,05:37:16,103,"","",229.149.244.13,7705,7685,0,20,0
350,1380901064,2013-10-04,05:37:44,103,"","",229.149.244.13,7685,7699,1,5,0
351,1380903057,2013-10-04,06:10:57,103,"","",0,0,0,31,1,0
352,1380903119,2013-10-04,06:11:59,103,"","",0,0,0,30,1380903110,0
353,1380903119,2013-10-04,06:11:59,103,"","",0,0,0,31,1,0
354,1380903174,2013-10-04,06:12:54,103,"","",0,0,0,31,0,0
355,1380907643,2013-10-04,07:27:23,103,"","",197.28.196.13,37472,37392,22,80,0
356,1380907647,2013-10-04,07:27:27,103,"","",197.28.196.13,37392,37472,22,80,0
357,1380907659,2013-10-04,07:27:39,103,"","",110.168.154.25,35736,35716,0,20,0
358,1380907688,2013-10-04,07:28:08,103,"","",110.168.154.25,35716,35730,1,6,0
359,1380908242,2013-10-04,07:37:22,103,"","",110.168.154.25,35730,35710,0,20,0
360,1380908257,2013-10-04,07:37:37,103,"","",110.168.154.25,35710,35729,1,0,0
361,1380908260,2013-10-04,07:37:40,103,"","",110.168.154.25,35729,35709,0,20,0
362,1380908278,2013-10-04,07:37:58,103,"","",110.168.154.25,35709,35728,1,0,0
363,1380908280,2013-10-04,07:38:00,103,"","",110.168.154.25,35728,35708,0,20,0
364,1380908303,2013-10-04,07:38:23,103,"","",110.168.154.25,35708,35727,1,0,0
365,1380908327,2013-10-04,07:38:47,103,"","",229.149.244.13,7699,7679,0,20,0
366,1380908616,2013-10-04,07:43:36,103,"","",229.149.244.13,7699,7679,1,3,0
367,1380908868,2013-10-04,07:47:48,101,"","",0,0,0,30,1380908859,0
368,1380908884,2013-10-04,07:48:04,101,"","",0,0,0,30,1380908875,0
369,1380908924,2013-10-04,07:48:44,101,"","",110.168.154.25,35727,35707,0,20,0
370,1380908938,2013-10-04,07:48:58,101,"","",110.168.154.25,35707,35726,1,0,0
371,1380908967,2013-10-04,07:49:27,101,"","",0,0,0,30,1380908951,0
372,1380908978,2013-10-04,07:49:38,101,"","",110.168.154.25,35726,35706,0,20,0
373,1380909063,2013-10-04,07:51:03,101,"","",110.168.154.25,35706,35726,1,0,0
374,1380909094,2013-10-04,07:51:34,101,"","",110.168.154.25,35726,35706,0,20,0
375,1380909122,2013-10-04,07:52:02,101,"","",110.168.154.25,35706,35725,1,0,0
376,1380909863,2013-10-04,08:04:23,101,"","",53.35.237.13,171,151,0,20,0
377,1380909875,2013-10-04,08:04:35,101,"","",53.35.237.13,151,170,1,0,0
378,1380910278,2013-10-04,08:11:18,101,"","",229.149.244.13,7679,7659,0,20,0
379,1380910335,2013-10-04,08:12:15,101,"","",229.149.244.13,7659,7668,1,11,0
380,1380910410,2013-10-04,08:13:30,101,"","",229.149.244.13,7668,7648,0,20,0
381,1380910528,2013-10-04,08:15:28,101,"","",229.149.244.13,7648,7667,1,0,0
382,1380910550,2013-10-04,08:15:50,101,"","",0,0,0,31,1,0
383,1380910881,2013-10-04,08:21:21,101,"","",0,0,0,30,1380910861,0
384,1380965059,2013-10-05,09:24:19,101,"","",53.35.237.13,970,950,0,20,0
385,1380965113,2013-10-05,09:25:13,101,"","",53.35.237.13,950,969,1,0,0
386,1380965141,2013-10-05,09:25:41,101,"","",53.35.237.13,969,949,0,20,0
387,1380965255,2013-10-05,09:27:35,101,"","",53.35.237.13,949,969,1,0,0
388,1380965268,2013-10-05,09:27:48,101,"","",53.35.237.13,969,949,0,20,0
389,1380965374,2013-10-05,09:29:34,101,"","",53.35.237.13,949,967,1,1,0
390,1380965383,2013-10-05,09:29:43,101,"","",53.35.237.13,967,947,0,20,0
391,1380965487,2013-10-05,09:31:27,101,"","",53.35.237.13,947,947,1,20,0
392,1380965521,2013-10-05,09:32:01,101,"","",53.35.237.13,947,927,0,20,0
393,1380965566,2013-10-05,09:32:46,101,"","",53.35.237.13,927,945,1,1,0
394,1380965586,2013-10-05,09:33:06,101,"","",53.35.237.13,945,925,0,20,0
395,1380965697,2013-10-05,09:34:57,101,"","",53.35.237.13,925,925,1,20,0
396,1380965707,2013-10-05,09:35:07,101,"","",53.35.237.13,925,905,0,20,0
397,1380965780,2013-10-05,09:36:20,101,"","",53.35.237.13,905,912,1,13,0
398,1380965873,2013-10-05,09:37:53,101,"","",53.35.237.13,912,892,0,20,0
399,1380965959,2013-10-05,09:39:19,101,"","",53.35.237.13,892,892,1,20,0
400,1380965966,2013-10-05,09:39:26,101,"","",53.35.237.13,892,872,0,20,0
401,1380966063,2013-10-05,09:41:03,101,"","",53.35.237.13,872,872,1,20,0
402,1380966065,2013-10-05,09:41:05,101,"","",53.35.237.13,872,852,0,20,0
403,1380966206,2013-10-05,09:43:26,101,"","",53.35.237.13,852,853,1,19,0
404,1380966207,2013-10-05,09:43:27,101,"","",0,0,0,32,1.01,0
405,1380966207,2013-10-05,09:43:27,101,"","",0,0,0,33,1.13,0
406,1380966222,2013-10-05,09:43:42,101,"","",53.35.237.13,853,833,0,20,0
407,1380966328,2013-10-05,09:45:28,101,"","",53.35.237.13,833,833,1,20,0
408,1380966334,2013-10-05,09:45:34,101,"","",53.35.237.13,833,813,0,20,0
409,1380966439,2013-10-05,09:47:19,101,"","",53.35.237.13,813,821,1,12,0
410,1380966443,2013-10-05,09:47:23,101,"","",53.35.237.13,821,801,0,20,0
411,1380966565,2013-10-05,09:49:25,101,"","",53.35.237.13,801,807,1,13,0
412,1380966568,2013-10-05,09:49:28,101,"","",53.35.237.13,807,787,0,20,0
413,1380966675,2013-10-05,09:51:15,101,"","",53.35.237.13,787,787,1,20,0
414,1380966678,2013-10-05,09:51:18,101,"","",53.35.237.13,787,767,0,20,0
415,1380966792,2013-10-05,09:53:12,101,"","",53.35.237.13,767,767,1,20,0
416,1380966793,2013-10-05,09:53:13,101,"","",53.35.237.13,767,747,0,20,0
417,1380966901,2013-10-05,09:55:01,101,"","",53.35.237.13,747,748,1,19,0
418,1380966903,2013-10-05,09:55:03,101,"","",53.35.237.13,748,728,0,20,0
419,1380967026,2013-10-05,09:57:06,101,"","",53.35.237.13,728,728,1,20,0
420,1380967029,2013-10-05,09:57:09,101,"","",53.35.237.13,728,708,0,20,0
421,1380967175,2013-10-05,09:59:35,101,"","",53.35.237.13,708,708,1,19,0
422,1380967177,2013-10-05,09:59:37,101,"","",53.35.237.13,708,688,0,20,0
423,1380967294,2013-10-05,00:01:34,101,"","",53.35.237.13,688,688,1,20,0
424,1380967297,2013-10-05,00:01:37,101,"","",53.35.237.13,688,668,0,20,0
425,1380967397,2013-10-05,00:03:17,101,"","",53.35.237.13,668,679,1,9,0
426,1380967398,2013-10-05,00:03:18,101,"","",0,0,0,32,1.01,0
427,1380967398,2013-10-05,00:03:18,101,"","",0,0,0,33,1.13,0
428,1380967400,2013-10-05,00:03:20,101,"","",53.35.237.13,679,659,0,20,0
429,1380967521,2013-10-05,00:05:21,101,"","",53.35.237.13,659,659,1,20,0
430,1380967523,2013-10-05,00:05:23,101,"","",53.35.237.13,659,639,0,20,0
431,1380967664,2013-10-05,00:07:44,101,"","",53.35.237.13,639,639,1,20,0
432,1380967677,2013-10-05,00:07:57,101,"","",53.35.237.13,639,619,0,20,0
433,1380967792,2013-10-05,00:09:52,101,"","",53.35.237.13,619,619,1,20,0
434,1380967797,2013-10-05,00:09:57,101,"","",53.35.237.13,619,599,0,20,0
435,1380967937,2013-10-05,00:12:17,101,"","",53.35.237.13,599,599,1,20,0
436,1380968017,2013-10-05,00:13:37,101,"","",53.35.237.13,599,579,0,20,0
437,1380968138,2013-10-05,00:15:38,101,"","",53.35.237.13,579,579,1,20,0
438,1380968152,2013-10-05,00:15:52,101,"","",53.35.237.13,579,559,0,20,0
439,1380968283,2013-10-05,00:18:03,101,"","",53.35.237.13,559,559,1,20,0
440,1380968286,2013-10-05,00:18:06,101,"","",53.35.237.13,559,539,0,20,0
441,1380968401,2013-10-05,00:20:01,101,"","",53.35.237.13,539,539,1,20,0
442,1380969044,2013-10-05,00:30:44,101,"","",53.35.237.13,539,519,0,20,0
443,1380969152,2013-10-05,00:32:32,101,"","",53.35.237.13,519,519,1,20,0
444,1380969157,2013-10-05,00:32:37,101,"","",53.35.237.13,519,499,0,20,0
445,1380969268,2013-10-05,00:34:28,101,"","",53.35.237.13,499,499,1,20,0
446,1380969273,2013-10-05,00:34:33,101,"","",53.35.237.13,499,479,0,20,0
447,1380969414,2013-10-05,00:36:54,101,"","",53.35.237.13,479,479,1,20,0
448,1380969415,2013-10-05,00:36:55,101,"","",0,0,0,32,1.01,0
449,1380969415,2013-10-05,00:36:55,101,"","",0,0,0,33,1.13,0
450,1380969420,2013-10-05,00:37:00,101,"","",53.35.237.13,479,459,0,20,0
451,1380969544,2013-10-05,00:39:04,101,"","",53.35.237.13,459,459,1,20,0
452,1380969548,2013-10-05,00:39:08,101,"","",53.35.237.13,459,439,0,20,0
453,1380969683,2013-10-05,00:41:23,101,"","",53.35.237.13,439,439,1,20,0
454,1380969687,2013-10-05,00:41:27,101,"","",53.35.237.13,439,419,0,20,0
455,1380969809,2013-10-05,00:43:29,101,"","",53.35.237.13,419,419,1,20,0
456,1380969812,2013-10-05,00:43:32,101,"","",53.35.237.13,419,399,0,20,0
457,1380969988,2013-10-05,00:46:28,101,"","",53.35.237.13,399,399,1,20,0
458,1380969990,2013-10-05,00:46:30,101,"","",53.35.237.13,399,379,0,20,0
459,1380970102,2013-10-05,00:48:22,101,"","",53.35.237.13,379,379,1,20,0
460,1380970105,2013-10-05,00:48:25,101,"","",53.35.237.13,379,359,0,20,0
461,1380970240,2013-10-05,00:50:40,101,"","",53.35.237.13,359,359,1,20,0
462,1380973345,2013-10-05,01:42:25,101,"","",0,0,0,31,1,0
463,1380973651,2013-10-05,01:47:31,101,"","",0,0,0,30,1380973631,0
464,1380974771,2013-10-05,02:06:11,101,"","",0,0,0,30,1380974751,0
465,1380974814,2013-10-05,02:06:54,101,"","",0,0,0,30,1380974794,0
466,1380974854,2013-10-05,02:07:34,101,"","",0,0,0,30,1380974834,0
467,1380975105,2013-10-05,02:11:45,101,"","",0,0,0,30,1380975085,0
468,1380980268,2013-10-05,03:37:48,101,"","",0,0,0,30,1380980248,0
469,1380980432,2013-10-05,03:40:32,101,"","",0,0,0,30,1380980412,0
470,1380980775,2013-10-05,03:46:15,101,"","",0,0,0,30,1380980755,0
471,1380981727,2013-10-05,04:02:07,101,"","",0,0,0,30,1380981707,0
472,1380981815,2013-10-05,04:03:35,101,"","",0,0,0,30,1380981795,0
473,1380982371,2013-10-05,04:12:51,101,"","",0,0,0,30,1380982351,0
474,1380982486,2013-10-05,04:14:46,101,"","",0,0,0,30,1380982466,0
475,1380982524,2013-10-05,04:15:24,101,"","",0,0,0,30,1380982504,0
476,1380993867,2013-10-05,07:24:27,101,"","",0,0,0,30,1380993847,0
477,1380994261,2013-10-05,07:31:01,101,"","",0,0,0,30,1380994241,0
478,1381055273,2013-10-06,00:27:53,101,"","",0,0,0,30,1381055253,0
479,1381055977,2013-10-06,00:39:37,101,"","",0,0,0,30,1381055957,0
480,1381056420,2013-10-06,00:47:00,101,"","",0,0,0,30,1381056400,0
481,1381056587,2013-10-06,00:49:47,101,"","",0,0,0,30,1381056567,0
482,1381056706,2013-10-06,00:51:46,101,"","",0,0,0,30,1381056686,0
483,1381057196,2013-10-06,00:59:56,101,"","",0,0,0,30,1381057176,0
484,1381134251,2013-10-07,08:24:11,101,"","",0,0,0,30,1381134231,0
485,1381134251,2013-10-07,08:24:11,101,"","",0,0,0,31,1,0
486,1381134721,2013-10-07,08:32:01,101,"","",0,0,0,30,1381134701,0
487,1381134725,2013-10-07,08:32:05,101,"","",0,0,0,31,1,0
488,1381134748,2013-10-07,08:32:28,101,"","",0,0,0,31,0,0
489,1381134775,2013-10-07,08:32:55,101,"","",53.35.237.13,359,339,0,20,0
490,1381134790,2013-10-07,08:33:10,101,"","",53.35.237.13,339,358,1,0,0
491,1381134817,2013-10-07,08:33:37,101,"","",94.225.119.25,1832,1812,0,20,0
492,1381134933,2013-10-07,08:35:33,101,"","",94.225.119.25,1812,1812,1,20,0
493,1381139060,2013-10-07,09:44:20,101,"","",94.225.119.25,1812,1792,0,20,0
494,1381139155,2013-10-07,09:45:55,101,"","",94.225.119.25,1792,1792,1,20,0
495,1381139160,2013-10-07,09:46:00,101,"","",94.225.119.25,1792,1772,0,20,0
496,1381139239,2013-10-07,09:47:19,101,"","",94.225.119.25,1772,1772,1,20,0
497,1381139245,2013-10-07,09:47:25,101,"","",94.225.119.25,1772,1752,0,20,0
498,1381139292,2013-10-07,09:48:12,101,"","",94.225.119.25,1752,1761,1,11,0
499,1381140407,2013-10-07,00:06:47,101,"","",0,0,0,30,1381140387,0
500,1381140475,2013-10-07,00:07:55,101,"","",0,0,0,30,1381140455,0
501,1381140590,2013-10-07,00:09:50,101,"","",0,0,0,30,1381140570,0
502,1381142046,2013-10-07,00:34:06,101,"","",0,0,0,30,1381142026,0
503,1381142143,2013-10-07,00:35:43,101,"","",0,0,0,30,1381142123,0
504,1381142811,2013-10-07,00:46:51,101,"","",0,0,0,30,1381142791,0
505,1381143895,2013-10-07,01:04:55,101,"","",0,0,0,30,1381143875,0
506,1381144529,2013-10-07,01:15:29,101,"","",0,0,0,30,1381144509,0
507,1381144616,2013-10-07,01:16:56,101,"","",0,0,0,30,1381144596,0
508,1381144751,2013-10-07,01:19:11,101,"","",0,0,0,30,1381144731,0
509,1381145129,2013-10-07,01:25:29,101,"","",94.225.119.25,1761,1741,0,20,0
510,1381145234,2013-10-07,01:27:14,101,"","",0,0,0,30,1381145214,0
511,1381145252,2013-10-07,01:27:32,101,"","",94.225.119.25,1741,1721,0,20,0
512,1381145342,2013-10-07,01:29:02,101,"","",94.225.119.25,1721,1721,1,20,0
513,1381145347,2013-10-07,01:29:07,101,"","",94.225.119.25,1721,1701,0,20,0
514,1381145429,2013-10-07,01:30:29,101,"","",94.225.119.25,1701,1701,1,20,0
515,1381145432,2013-10-07,01:30:32,101,"","",94.225.119.25,1701,1681,0,20,0
516,1381145517,2013-10-07,01:31:57,101,"","",94.225.119.25,1681,1681,1,20,0
517,1381145534,2013-10-07,01:32:14,101,"","",94.225.119.25,1681,1661,0,20,0
518,1381145624,2013-10-07,01:33:44,101,"","",94.225.119.25,1661,1661,1,20,0
519,1381145638,2013-10-07,01:33:58,101,"","",94.225.119.25,1661,1641,0,20,0
520,1381145690,2013-10-07,01:34:50,101,"","",0,0,0,30,1381145670,0
521,1381145845,2013-10-07,01:37:25,101,"","",0,0,0,30,1381145825,0
522,1381146953,2013-10-07,01:55:53,101,"","",0,0,0,30,1381146933,0
523,1381147008,2013-10-07,01:56:48,101,"","",0,0,0,30,1381146988,0
524,1381147094,2013-10-07,01:58:14,101,"","",0,0,0,30,1381147074,0
525,1381147236,2013-10-07,02:00:36,101,"","",0,0,0,30,1381147216,0
526,1381147270,2013-10-07,02:01:10,101,"","",0,0,0,30,1381147250,0
527,1381148155,2013-10-07,02:15:55,101,"","",0,0,0,30,1381148135,0
528,1381148214,2013-10-07,02:16:54,101,"","",0,0,0,30,1381148194,0
529,1381148244,2013-10-07,02:17:24,101,"","",0,0,0,30,1381148224,0
530,1381148705,2013-10-07,02:25:05,101,"","",0,0,0,30,1381148685,0
531,1381148772,2013-10-07,02:26:12,101,"","",0,0,0,30,1381148752,0
532,1381148856,2013-10-07,02:27:36,101,"","",0,0,0,30,1381148836,0
533,1381148952,2013-10-07,02:29:12,101,"","",0,0,0,30,1381148932,0
534,1381160455,2013-10-07,05:40:55,101,"","",0,0,0,30,1381160435,0
535,1381168022,2013-10-07,07:47:02,101,"","",94.225.119.25,1641,1621,0,20,0
536,1381168036,2013-10-07,07:47:16,101,"","",94.225.119.25,1621,1640,1,0,0
537,1381178470,2013-10-07,00:41:10,101,"","",53.35.237.13,438,418,0,20,0
538,1381178549,2013-10-07,00:42:29,101,"","",53.35.237.13,418,427,1,11,0
539,1381213696,2013-10-08,06:28:16,101,"","",94.225.119.25,1640,1620,0,20,0
540,1381213709,2013-10-08,06:28:29,101,"","",94.225.119.25,1620,1639,1,0,0
541,1381213951,2013-10-08,06:32:31,101,"","",94.225.119.25,1639,1619,0,20,0
542,1381213996,2013-10-08,06:33:16,101,"","",94.225.119.25,1619,1631,1,8,0
543,1381214000,2013-10-08,06:33:20,101,"","",94.225.119.25,1631,1611,0,20,0
544,1381214094,2013-10-08,06:34:54,101,"","",94.225.119.25,1611,1611,1,20,0
545,1381214101,2013-10-08,06:35:01,101,"","",94.225.119.25,1611,1591,0,20,0
546,1381214203,2013-10-08,06:36:43,101,"","",94.225.119.25,1591,1591,1,20,0
547,1381214205,2013-10-08,06:36:45,101,"","",94.225.119.25,1591,1571,0,20,0
548,1381214296,2013-10-08,06:38:16,101,"","",94.225.119.25,1571,1571,1,20,0
549,1381214298,2013-10-08,06:38:18,101,"","",94.225.119.25,1571,1551,0,20,0
550,1381214424,2013-10-08,06:40:24,101,"","",94.225.119.25,1551,1551,1,20,0
551,1381214426,2013-10-08,06:40:26,101,"","",94.225.119.25,1551,1531,0,20,0
552,1381214535,2013-10-08,06:42:15,101,"","",94.225.119.25,1531,1531,1,20,0
553,1381214537,2013-10-08,06:42:17,101,"","",94.225.119.25,1531,1511,0,20,0
554,1381214630,2013-10-08,06:43:50,101,"","",94.225.119.25,1511,1515,1,15,0
555,1381214631,2013-10-08,06:43:51,101,"","",0,0,0,32,1.01,0
556,1381214631,2013-10-08,06:43:51,101,"","",0,0,0,33,1.13,0
557,1381214631,2013-10-08,06:43:51,101,"","",94.225.119.25,1515,1495,0,20,0
558,1381214739,2013-10-08,06:45:39,101,"","",94.225.119.25,1495,1495,1,20,0
559,1381214742,2013-10-08,06:45:42,101,"","",94.225.119.25,1495,1475,0,20,0
560,1381214788,2013-10-08,06:46:28,101,"","",94.225.119.25,1475,1485,1,10,0
561,1381214801,2013-10-08,06:46:41,101,"","",94.225.119.25,1485,1465,0,20,0
562,1381214821,2013-10-08,06:47:01,101,"","",94.225.119.25,1465,1482,1,3,0
563,1381222603,2013-10-08,08:56:43,101,"","",94.225.119.25,1482,1462,0,20,0
564,1381222725,2013-10-08,08:58:45,101,"","",94.225.119.25,1462,1462,1,20,0
565,1381222744,2013-10-08,08:59:04,101,"","",94.225.119.25,1462,1442,0,20,0
566,1381222780,2013-10-08,08:59:40,101,"","",94.225.119.25,1442,1458,1,4,0
567,1381222969,2013-10-08,09:02:49,101,"","",94.225.119.25,1458,1438,0,20,0
568,1381223067,2013-10-08,09:04:27,101,"","",94.225.119.25,1438,1438,1,20,0
569,1381223141,2013-10-08,09:05:41,101,"","",94.225.119.25,1438,1418,0,20,0
570,1381223233,2013-10-08,09:07:13,101,"","",94.225.119.25,1418,1418,1,20,0
571,1381223243,2013-10-08,09:07:23,101,"","",94.225.119.25,1418,1398,0,20,0
572,1381223287,2013-10-08,09:08:07,101,"","",94.225.119.25,1398,1409,1,9,0
573,1381234391,2013-10-08,02:13:11,101,"","",94.225.119.25,1409,1389,0,20,0
574,1381234485,2013-10-08,02:14:45,101,"","",94.225.119.25,1389,1389,1,20,0
575,1381234488,2013-10-08,02:14:48,101,"","",94.225.119.25,1389,1369,0,20,0
576,1381234496,2013-10-08,02:14:56,101,"","",94.225.119.25,1369,1388,1,1,0
577,1381234497,2013-10-08,02:14:57,101,"","",0,0,0,32,1.01,0
578,1381234497,2013-10-08,02:14:57,101,"","",0,0,0,33,1.13,0
579,1381237911,2013-10-08,03:11:51,101,"","",94.225.119.25,1369,1349,0,20,0
580,1381237920,2013-10-08,03:12:00,101,"","",94.225.119.25,1349,1368,1,1,0
581,1381237922,2013-10-08,03:12:02,101,"","",94.225.119.25,1368,1348,0,20,0
582,1381237951,2013-10-08,03:12:31,101,"","",94.225.119.25,1348,1364,1,4,0
583,1381237961,2013-10-08,03:12:41,101,"","",94.225.119.25,1364,1344,0,20,0
584,1381237975,2013-10-08,03:12:55,101,"","",94.225.119.25,1344,1362,1,2,0
585,1381237979,2013-10-08,03:12:59,101,"","",94.225.119.25,1362,1342,0,20,0
586,1381238032,2013-10-08,03:13:52,101,"","",94.225.119.25,1342,1357,1,4,0
587,1381238035,2013-10-08,03:13:55,101,"","",94.225.119.25,1357,1337,0,20,0
588,1381238059,2013-10-08,03:14:19,101,"","",94.225.119.25,1337,1356,1,0,0
589,1381238063,2013-10-08,03:14:23,101,"","",94.225.119.25,1356,1336,0,20,0
590,1381238082,2013-10-08,03:14:42,101,"","",94.225.119.25,1336,1355,1,0,0
591,1381238099,2013-10-08,03:14:59,101,"","",94.225.119.25,1355,1335,0,20,0
592,1381238128,2013-10-08,03:15:28,101,"","",94.225.119.25,1335,1354,1,1,0
593,1381238132,2013-10-08,03:15:32,101,"","",94.225.119.25,1335,1315,0,20,0
594,1381238144,2013-10-08,03:15:44,101,"","",94.225.119.25,1315,1334,1,1,0
595,1381238202,2013-10-08,03:16:42,101,"","",94.225.119.25,1334,1314,0,20,0
596,1381238220,2013-10-08,03:17:00,101,"","",94.225.119.25,1314,1333,1,0,0
597,1381238223,2013-10-08,03:17:03,101,"","",94.225.119.25,1333,1313,0,20,0
598,1381238244,2013-10-08,03:17:24,101,"","",94.225.119.25,1313,1332,1,1,0
599,1381238245,2013-10-08,03:17:25,101,"","",0,0,0,32,1.01,0
600,1381238245,2013-10-08,03:17:25,101,"","",0,0,0,33,1.13,0
601,1381238260,2013-10-08,03:17:40,101,"","",94.225.119.25,1332,1312,0,20,0
602,1381238302,2013-10-08,03:18:22,101,"","",94.225.119.25,1312,1330,1,2,0
603,1381238311,2013-10-08,03:18:31,101,"","",94.225.119.25,1330,1310,0,20,0
604,1381238330,2013-10-08,03:18:50,101,"","",94.225.119.25,1310,1327,1,3,0
605,1381238342,2013-10-08,03:19:02,101,"","",94.225.119.25,1310,1290,0,20,0
606,1381238363,2013-10-08,03:19:23,101,"","",94.225.119.25,1290,1307,1,2,0
607,1381238373,2013-10-08,03:19:33,101,"","",94.225.119.25,1307,1287,0,20,0
608,1381238398,2013-10-08,03:19:58,101,"","",94.225.119.25,1287,1304,1,2,0
609,1381238513,2013-10-08,03:21:53,101,"","",94.225.119.25,1304,1284,0,20,0
610,1381238634,2013-10-08,03:23:54,101,"","",94.225.119.25,1284,1289,1,15,0
611,1381239057,2013-10-08,03:30:57,101,"","",53.35.237.13,427,407,0,20,0
612,1381239141,2013-10-08,03:32:21,101,"","",53.35.237.13,407,414,1,12,0
613,1381239152,2013-10-08,03:32:32,101,"","",53.35.237.13,414,394,0,20,0
614,1381239167,2013-10-08,03:32:47,101,"","",53.35.237.13,394,413,1,0,0
615,1381243099,2013-10-08,04:38:19,101,"","",0,0,0,30,1381243079,0
616,1381243543,2013-10-08,04:45:43,101,"","",0,0,0,30,1381243523,0
617,1381245940,2013-10-08,05:25:40,101,"","",94.225.119.25,1289,1269,0,20,0
618,1381245995,2013-10-08,05:26:35,101,"","",94.225.119.25,1269,1281,1,8,0
619,1381246009,2013-10-08,05:26:49,101,"","",94.225.119.25,1269,1249,0,20,0
620,1381246021,2013-10-08,05:27:01,101,"","",94.225.119.25,1249,1267,1,2,0
621,1381246030,2013-10-08,05:27:10,101,"","",94.225.119.25,1267,1247,0,20,0
622,1381246173,2013-10-08,05:29:33,101,"","",94.225.119.25,1247,1247,1,20,0
623,1381246296,2013-10-08,05:31:36,101,"","",94.225.119.25,1247,1227,0,20,0
624,1381246527,2013-10-08,05:35:27,101,"","",94.225.119.25,1227,1227,1,20,0
625,1381246587,2013-10-08,05:36:27,101,"","",94.225.119.25,1227,1207,0,20,0
626,1381246595,2013-10-08,05:36:35,101,"","",94.225.119.25,1207,1226,1,1,0
627,1381246604,2013-10-08,05:36:44,101,"","",94.225.119.25,1207,1187,0,20,0
628,1381246613,2013-10-08,05:36:53,101,"","",94.225.119.25,1187,1206,1,1,0
629,1381246629,2013-10-08,05:37:09,101,"","",94.225.119.25,1206,1186,0,20,0
630,1381246652,2013-10-08,05:37:32,101,"","",94.225.119.25,1186,1204,1,1,0
631,1381246659,2013-10-08,05:37:39,101,"","",94.225.119.25,1204,1184,0,20,0
632,1381246690,2013-10-08,05:38:10,101,"","",94.225.119.25,1184,1203,1,1,0
633,1381246706,2013-10-08,05:38:26,101,"","",94.225.119.25,1203,1183,0,20,0
